SRR6468499	SRR6468500	SRR6468503	SRR6468504	SRR6468505	SRR6468506	SRR6468508	SRR6468509	SRR6468510	SRR6468512	SRR6468513	SRR6468514	SRR6468515	SRR6468516	SRR6468517	SRR6468518	SRR6468519	SRR6468520	SRR6468522	SRR6468523	SRR6468525	SRR6468526	SRR6468527	SRR6468528	SRR6468530	SRR6468532	SRR6468533	SRR6468536	SRR6468537	SRR6468538	SRR6468540	SRR6468541	SRR6468542	SRR6468544	SRR6468546	SRR6468547	SRR6468548	SRR6468551	SRR6468555	SRR6468556	SRR6468557	SRR6468559	SRR6468560	SRR6468561	SRR6468565	SRR6468566	SRR6468570	SRR6468571	SRR6468572	SRR6468574	SRR6468575	SRR6468576	SRR6468577	SRR6468578	SRR6468579	SRR6468580	SRR6468582	SRR6468583	SRR6468584	SRR6468585	SRR6468588	SRR6468590	SRR6468592	SRR6468593	SRR6468594	SRR6468597	SRR6468599	SRR6468600	SRR6468601	SRR6468603	SRR6468604	SRR6468605	SRR6468606	SRR6468607	SRR6468608	SRR6468609	SRR6468610	SRR6468611	SRR6468612	SRR6468613	SRR6468614	SRR6468615	SRR6468616	SRR6468617	SRR6468619	SRR6468620	SRR6468621	SRR6468622	SRR6468623	SRR6468625	SRR6468626	SRR6468627	SRR6468628	SRR6468630	SRR6468631	SRR6468632	SRR6468633	SRR6468634	SRR6468635	SRR6468636	SRR6468637	SRR6468641	SRR6468642	SRR6468643	SRR6468644	SRR6468645	SRR6468646	SRR6468647	SRR6468648	SRR6468649	SRR6468650	SRR6468651	SRR6468652	SRR6468653	SRR6468656	SRR6468657	SRR6468659	SRR6468660	SRR6468666	SRR6468667	SRR6468668	SRR6468670	SRR6468673	SRR6468674	SRR6468676	SRR6468677	SRR6468678	SRR6468679	SRR6468680	SRR6468681	SRR6468682	SRR6468683	SRR6468685	SRR6468686	SRR6468687	SRR6468688	SRR6468689	SRR6468691	SRR6468693	SRR6468694	SRR6468697	SRR6468698	SRR6468699	SRR6468700	SRR6468701	SRR6468704	SRR6468705	SRR6468706	SRR6468707	SRR6468708	SRR6468709	SRR6468711	SRR6468714	SRR6468715	SRR6468716	SRR6468717	SRR6468718
SRR6468610	0.661389201879501	0.384132862091064	0.880805395543575	0.883920952677727	0.933340691030025	0.888601370155811	0.908144235610962	0.902746878564358	0.518714427947998	0.272823333740234	0.925978511571884	0.883423998951912	0.923057682812214	0.284355759620667	0.876794494688511	0.907688699662685	0.923788614571095	0.868426829576492	0.920152723789215	0.907703824341297	0.279944717884064	0.272480487823486	0.269625663757324	0.897655837237835	0.911337465047836	0.899686433374882	0.464096426963806	0.74958336353302	0.901651754975319	0.921530596911907	0.881650805473328	0.914331756532192	0.482807993888855	0.79361255466938	0.908285208046436	0.926589794456959	0.269168615341187	0.319123923778534	0.413665771484375	0.883210778236389	0.888608887791634	0.912872716784477	0.282826066017151	0.889026582241058	0.283492088317871	0.710475534200668	0.926628679037094	0.933390818536282	0.878310918807983	0.27649599313736	0.901184007525444	0.650166541337967	0.853128686547279	0.704854220151901	0.923150889575481	0.273662149906158	0.914116032421589	0.914722390472889	0.892334640026093	0.923526294529438	0.364449977874756	0.905788891017437	0.900599904358387	0.876615576446056	0.265262007713318	0.580428153276443	0.8866136521101	0.846797257661819	0.897578753530979	0.920322231948376	0.80265437066555	0.271812736988068	0.877555064857006	0.91761639714241	0.900463700294495	0.893424712121487	1	0.629978895187378	0.902418158948421	0.90860278904438	0.892578780651093	0.886582620441914	0.297698676586151	0.920712552964687	0.919495828449726	0.895003072917461	0.9272625669837	0.907351180911064	0.27691239118576	0.906293109059334	0.549029439687729	0.879559762775898	0.709377616643906	0.896591655910015	0.916399456560612	0.929617539048195	0.905435584485531	0.847102850675583	0.343448281288147	0.843394264578819	0.910004384815693	0.900729447603226	0.880624018609524	0.921009086072445	0.771779641509056	0.898313842713833	0.920464649796486	0.482055425643921	0.902543567121029	0.916171118617058	0.57333517074585	0.722009658813477	0.897254452109337	0.552481889724731	0.894868567585945	0.889726080000401	0.647054493427277	0.890061445534229	0.827951043844223	0.273086726665497	0.895120933651924	0.278022170066833	0.923791132867336	0.274481654167175	0.885389797389507	0.906517267227173	0.887488141655922	0.905989766120911	0.90118058770895	0.274270474910736	0.301812469959259	0.998052528011613	0.758946910500526	0.754925891757011	0.669686108827591	0.920096717774868	0.923095598816872	0.909832194447517	0.919788911938667	0.90704970061779	0.273776054382324	0.972023772075772	0.272110641002655	0.284082591533661	0.906172424554825	0.902293100953102	0.915065109729767	0.90210198611021	0.906424351036549	0.540836095809937	0.908836036920547	0.883249439299107	0.489863634109497	0.343306601047516	0.957291938364506	0.877650283277035	0.920236095786095
SRR6468611	0.822207301855087	0.656561404466629	0.65503191947937	0.643678992986679	0.621204078197479	0.626684993505478	0.643335402011871	0.611322969198227	0.794658154249191	0.596425086259842	0.627014845609665	0.641937255859375	0.628343254327774	0.626678079366684	0.689394623041153	0.622685045003891	0.662955522537231	0.694774329662323	0.613848060369492	0.616685390472412	0.597558259963989	0.596949607133865	0.594124913215637	0.628906190395355	0.672177851200104	0.635798543691635	0.737333387136459	0.766867324709892	0.615863263607025	0.658819377422333	0.595024853944778	0.667105823755264	0.755359023809433	0.727722734212875	0.65470090508461	0.668942928314209	0.599162429571152	0.625341802835464	0.69358018040657	0.615956753492355	0.601907104253769	0.603318512439728	0.592740505933762	0.600842118263245	0.593139141798019	0.764416500926018	0.639087498188019	0.684367805719376	0.596772402524948	0.598991543054581	0.650097280740738	0.766524404287338	0.674290120601654	0.786165937781334	0.613039582967758	0.596746563911438	0.602563619613647	0.608943343162537	0.647668868303299	0.60785323381424	0.671964854001999	0.640860199928284	0.621703565120697	0.676339477300644	0.58839538693428	0.816329523921013	0.601854234933853	0.680676728487015	0.601271837949753	0.673134863376617	0.735272824764252	0.59491041302681	0.611375629901886	0.680079221725464	0.635093212127686	0.651018440723419	0.629978895187378	1	0.616928905248642	0.597906053066254	0.634857803583145	0.606998413801193	0.622907042503357	0.61373707652092	0.599431097507477	0.603104919195175	0.654021829366684	0.631382554769516	0.602394014596939	0.636579513549805	0.775041371583939	0.686585932970047	0.811827793717384	0.607043266296387	0.663897812366486	0.61527293920517	0.624409794807434	0.684965312480927	0.650521397590637	0.671184957027435	0.60769310593605	0.665550708770752	0.648434460163116	0.648349165916443	0.739222764968872	0.643513023853302	0.656185537576675	0.681865453720093	0.650519460439682	0.672590553760529	0.704735994338989	0.804746925830841	0.640429854393005	0.812634781002998	0.637304157018661	0.63974004983902	0.843267232179642	0.618956476449966	0.652035802602768	0.594294875860214	0.59889030456543	0.601457446813583	0.650645703077316	0.598613560199738	0.621287941932678	0.654320001602173	0.627452671527863	0.657670676708221	0.641013890504837	0.594502389431	0.618857383728027	0.602742731571198	0.708079636096954	0.792188927531242	0.836637243628502	0.608263283967972	0.598028153181076	0.603801727294922	0.661157041788101	0.625438868999481	0.598315834999084	0.619407057762146	0.594745934009552	0.598865896463394	0.597458630800247	0.612196296453476	0.659198880195618	0.613469541072845	0.651477456092834	0.808113515377045	0.601931512355804	0.598335385322571	0.697070926427841	0.656062692403793	0.655653297901154	0.639045208692551	0.649435073137283
SRR6468612	0.650407940149307	0.380880355834961	0.909569762647152	0.920539446175098	0.911397576332092	0.906333103775978	0.891403645277023	0.897589564323425	0.512657046318054	0.271692991256714	0.921568922698498	0.918245419859886	0.900475688278675	0.283342778682709	0.855367287993431	0.892987117171288	0.907443761825562	0.854952096939087	0.919053867459297	0.900353297591209	0.278717875480652	0.269649744033813	0.266996026039124	0.904253572225571	0.901200212538242	0.916326075792313	0.445863485336304	0.731120407581329	0.89589274674654	0.911999933421612	0.912800922989845	0.916371919214725	0.462887167930603	0.750000327825546	0.896452538669109	0.920914590358734	0.26598596572876	0.312259197235107	0.39674174785614	0.903049096465111	0.902496539056301	0.904772818088531	0.28203159570694	0.891800984740257	0.283644497394562	0.698341071605682	0.905589625239372	0.906717464327812	0.909832119941711	0.273654520511627	0.903857760131359	0.627043604850769	0.882699064910412	0.696675002574921	0.913202822208405	0.271247029304504	0.900275595486164	0.91023077070713	0.909365028142929	0.909112311899662	0.356860160827637	0.891706168651581	0.902680911123753	0.887638233602047	0.262265563011169	0.566843152046204	0.921823121607304	0.893402561545372	0.889948911964893	0.908974453806877	0.780664280056953	0.270199716091156	0.874859854578972	0.921847656369209	0.897857405245304	0.884675599634647	0.902418158948421	0.616928905248642	1	0.902722433209419	0.915008597075939	0.909733861684799	0.295637190341949	0.907151639461517	0.925335817039013	0.907609671354294	0.889264397323132	0.894822634756565	0.274386525154114	0.898218497633934	0.545885503292084	0.861419647932053	0.686566442251205	0.898920498788357	0.893559157848358	0.908496037125587	0.914195716381073	0.846178904175758	0.346621096134186	0.840977072715759	0.900401011109352	0.914076775312424	0.898912504315376	0.918123453855515	0.793504267930984	0.914802081882954	0.915999256074429	0.489787340164185	0.899392694234848	0.914482422173023	0.549833565950394	0.707556039094925	0.888242587447166	0.563712269067764	0.885349169373512	0.891029335558414	0.628223985433578	0.907630823552608	0.837836414575577	0.270436763763428	0.89084629714489	0.276076138019562	0.925973877310753	0.269854545593262	0.916161932051182	0.901014149188995	0.888629473745823	0.913020864129066	0.898595109581947	0.270099759101868	0.296988487243652	0.905924253165722	0.794851586222649	0.73396173119545	0.654100626707077	0.906112968921661	0.907759726047516	0.901550136506557	0.902025870978832	0.896324589848518	0.272041141986847	0.899082727730274	0.270665645599365	0.281791925430298	0.90246743708849	0.903842598199844	0.896514937281609	0.903348736464977	0.897674702107906	0.529780000448227	0.894634746015072	0.903518050909042	0.515418618917465	0.341286242008209	0.912505947053432	0.878900647163391	0.909865818917751
SRR6468613	0.648161828517914	0.366766214370728	0.895980700850487	0.899708032608032	0.928636565804482	0.902835063636303	0.925325021147728	0.945314813405275	0.492646336555481	0.257075071334839	0.906060665845871	0.889753699302673	0.894679255783558	0.271773278713226	0.879094190895557	0.925507701933384	0.935108557343483	0.85980586707592	0.925206683576107	0.892573431134224	0.26712304353714	0.254847645759583	0.251643359661102	0.904662489891052	0.907110698521137	0.907647684216499	0.427534818649292	0.711891233921051	0.898540496826172	0.892908804118633	0.895802684128284	0.935702808201313	0.440461754798889	0.766791388392448	0.926949143409729	0.904182411730289	0.251956284046173	0.3021240234375	0.379853129386902	0.88627889752388	0.898195952177048	0.923135451972485	0.267794370651245	0.891923360526562	0.268619477748871	0.686694979667664	0.899046510457993	0.920519806444645	0.892436526715755	0.258049309253693	0.908682607114315	0.608857035636902	0.863890588283539	0.668712884187698	0.926395528018475	0.257502913475037	0.933568775653839	0.913491331040859	0.900582522153854	0.926837392151356	0.338739633560181	0.929546259343624	0.904275603592396	0.895067356526852	0.250394701957703	0.539390355348587	0.90479052811861	0.850968703627586	0.885531656444073	0.902822718024254	0.790639281272888	0.254438161849976	0.880231484770775	0.919579297304153	0.897149205207825	0.879939310252666	0.90860278904438	0.597906053066254	0.902722433209419	1	0.896625846624374	0.896280094981194	0.28194385766983	0.910282865166664	0.914313904941082	0.904951974749565	0.898415006697178	0.924665234982967	0.259447276592255	0.910237491130829	0.528404414653778	0.878345653414726	0.699759811162949	0.901977188885212	0.912610247731209	0.907966047525406	0.923505917191505	0.84996996819973	0.333656549453735	0.848079085350037	0.931880995631218	0.916991524398327	0.900496207177639	0.896752573549747	0.76618917286396	0.900835439562798	0.906410984694958	0.480234980583191	0.936024963855743	0.915571242570877	0.535762369632721	0.694108873605728	0.881349220871925	0.546497315168381	0.881060086190701	0.891730681061745	0.628703534603119	0.898683913052082	0.872569650411606	0.25640070438385	0.885216720402241	0.263201475143433	0.90883020311594	0.256235420703888	0.899168968200684	0.910032406449318	0.887561522424221	0.92591730505228	0.899162039160728	0.255839884281158	0.281311929225922	0.914236351847649	0.789874821901321	0.736564546823502	0.641670346260071	0.924493484199047	0.915463119745255	0.928356997668743	0.91925023496151	0.926010452210903	0.256312608718872	0.906025871634483	0.255479156970978	0.267510175704956	0.953010510653257	0.908514268696308	0.919190816581249	0.911657772958279	0.914390228688717	0.520404487848282	0.930391028523445	0.889547981321812	0.473275363445282	0.323973715305328	0.909316577017307	0.877873748540878	0.926135197281837
SRR6468614	0.664182245731354	0.393734157085419	0.903847269713879	0.91149827092886	0.897524192929268	0.910448357462883	0.887581698596478	0.897933319211006	0.532613694667816	0.276268541812897	0.900953501462936	0.914305724203587	0.885398522019386	0.288012981414795	0.853970274329185	0.890743657946587	0.89724950492382	0.858029320836067	0.895554266870022	0.891416281461716	0.284292638301849	0.275346517562866	0.272294640541077	0.895861834287643	0.900048941373825	0.91846526414156	0.458182036876678	0.728074729442596	0.89684347063303	0.882873021066189	0.905868418514729	0.91736775636673	0.471500754356384	0.750965386629105	0.889372803270817	0.910898193717003	0.270298480987549	0.323575019836426	0.40558522939682	0.91290644556284	0.910702303051949	0.894448861479759	0.286216676235199	0.889862023293972	0.288189053535461	0.71524778008461	0.891304582357407	0.905626051127911	0.903217867016792	0.277056753635406	0.894987098872662	0.628314197063446	0.885400548577309	0.703708589076996	0.898398123681545	0.276252925395966	0.895832993090153	0.894629389047623	0.909617476165295	0.8925726339221	0.365751504898071	0.8918177485466	0.898608684539795	0.900029771029949	0.268563091754913	0.571506172418594	0.9114850461483	0.873114958405495	0.884588494896889	0.888564139604568	0.776272028684616	0.274255752563477	0.87529993802309	0.934303663671017	0.920928180217743	0.881405368447304	0.892578780651093	0.634857803583145	0.915008597075939	0.896625846624374	1	0.971854463219643	0.301603674888611	0.897526882588863	0.891848884522915	0.911532342433929	0.885641641914845	0.890774503350258	0.27677047252655	0.902207933366299	0.578488856554031	0.85233473777771	0.702791422605515	0.895187430083752	0.891455411911011	0.893860571086407	0.907308891415596	0.849100708961487	0.345828354358673	0.830918446183205	0.895822167396545	0.916332304477692	0.909576669335365	0.898886173963547	0.804282888770103	0.914221413433552	0.903700329363346	0.492827475070953	0.892860539257526	0.906822606921196	0.547474473714828	0.718189150094986	0.880038790404797	0.557759582996368	0.882054269313812	0.887919619679451	0.645775020122528	0.919034019112587	0.816982179880142	0.274480402469635	0.884382702410221	0.278907477855682	0.89156960695982	0.275213420391083	0.920605026185513	0.901456348598003	0.887934006750584	0.909929938614368	0.919216565787792	0.274547576904297	0.302862465381622	0.89343636482954	0.777936384081841	0.751200437545776	0.685624837875366	0.898210018873215	0.885969310998917	0.891751438379288	0.895740300416946	0.889501959085464	0.276258170604706	0.888729959726334	0.275189399719238	0.28704833984375	0.8969966173172	0.904629342257977	0.883307322859764	0.899614542722702	0.889444120228291	0.539194226264954	0.890404753386974	0.91236874461174	0.512948840856552	0.349891424179077	0.905859053134918	0.877895072102547	0.896606102585793
SRR6468615	0.637863904237747	0.376269519329071	0.904794439673424	0.915584020316601	0.890385121107101	0.90995804220438	0.883598387241364	0.89914021641016	0.506318330764771	0.264036893844604	0.891807623207569	0.917928636074066	0.878173857927322	0.27564811706543	0.846436381340027	0.887732245028019	0.890899434685707	0.851072922348976	0.887646794319153	0.881257988512516	0.272411048412323	0.262691140174866	0.260066747665405	0.884060136973858	0.896749749779701	0.918867103755474	0.432789444923401	0.705483227968216	0.887907683849335	0.87712187319994	0.91264346241951	0.915468826889992	0.444851458072662	0.734395146369934	0.883467622101307	0.909013107419014	0.257326245307922	0.30890828371048	0.384907007217407	0.919715024530888	0.916469931602478	0.889326952397823	0.274742007255554	0.88438718020916	0.27577793598175	0.689124256372452	0.886495567858219	0.897190235555172	0.907310515642166	0.264481425285339	0.883215576410294	0.604849398136139	0.885264798998833	0.680219680070877	0.89134531468153	0.264529228210449	0.894156962633133	0.891095027327538	0.909368835389614	0.888097770512104	0.34507817029953	0.88992553204298	0.89568368345499	0.904197975993156	0.255981206893921	0.542759567499161	0.918634355068207	0.874003246426582	0.878714576363564	0.883167326450348	0.760183036327362	0.262716472148895	0.864269122481346	0.912516884505749	0.892497107386589	0.873766854405403	0.886582620441914	0.606998413801193	0.909733861684799	0.896280094981194	0.971854463219643	1	0.287987887859344	0.892557144165039	0.890998929738998	0.91216017305851	0.879118487238884	0.887746840715408	0.263566493988037	0.899972707033157	0.556613683700562	0.843741819262505	0.677972346544266	0.885950446128845	0.879906453192234	0.891721323132515	0.900639437139034	0.833647832274437	0.329134166240692	0.819139510393143	0.895855993032455	0.917103864252567	0.915416419506073	0.891952469944954	0.779037937521935	0.914573222398758	0.897088199853897	0.478993892669678	0.888313390314579	0.895317606627941	0.526326924562454	0.692523151636124	0.870659366250038	0.528035521507263	0.87297560274601	0.877757780253887	0.617197781801224	0.924239121377468	0.808220937848091	0.262088179588318	0.87830812484026	0.265953183174133	0.885074995458126	0.263484060764313	0.926663793623447	0.899406015872955	0.878235585987568	0.906242065131664	0.890221104025841	0.262739837169647	0.287644803524017	0.889626026153564	0.762908473610878	0.73100009560585	0.643215179443359	0.898467257618904	0.88302743434906	0.890046074986458	0.887921586632729	0.887468621134758	0.264160811901093	0.884630635380745	0.262400507926941	0.274390578269958	0.897592060267925	0.90811463445425	0.874141156673431	0.889384485781193	0.878544896841049	0.512306928634644	0.890066839754581	0.920739278197289	0.499200940132141	0.332903683185577	0.898374393582344	0.868204936385155	0.887767098844051
SRR6468616	0.583215177059174	0.864790320396423	0.34182333946228	0.321279048919678	0.29670661687851	0.301675260066986	0.314854502677917	0.289961278438568	0.725909024477005	0.924877822399139	0.299341261386871	0.330741822719574	0.300171136856079	0.92244353890419	0.417798161506653	0.300269067287445	0.336463153362274	0.359886467456818	0.29062819480896	0.302953243255615	0.921489998698235	0.926861554384232	0.924638189375401	0.309065461158752	0.294375360012054	0.303766906261444	0.787106707692146	0.541412949562073	0.296756386756897	0.342830657958984	0.288678705692291	0.338675320148468	0.775209024548531	0.591136932373047	0.329846560955048	0.340189278125763	0.926752932369709	0.909145087003708	0.849773302674294	0.303078949451447	0.285542786121368	0.284225225448608	0.909664124250412	0.28119432926178	0.909540109336376	0.525728702545166	0.305406212806702	0.339605033397675	0.29883998632431	0.927004858851433	0.311909794807434	0.621064007282257	0.387871384620667	0.557018101215363	0.290980517864227	0.924581058323383	0.286678671836853	0.296526432037354	0.324591159820557	0.286316573619843	0.868079736828804	0.314700305461884	0.295398414134979	0.385465025901794	0.913196586072445	0.670999020338058	0.283875286579132	0.414890468120575	0.289489030838013	0.357788741588593	0.451890110969543	0.925855599343777	0.321531176567078	0.336079657077789	0.305597722530365	0.332786738872528	0.297698676586151	0.622907042503357	0.295637190341949	0.28194385766983	0.301603674888611	0.287987887859344	1	0.290159940719604	0.277992248535156	0.289346575737	0.334109663963318	0.305994153022766	0.930504024028778	0.300520598888397	0.695102900266647	0.383167743682861	0.527877002954483	0.288476884365082	0.352316439151764	0.291988611221313	0.301349759101868	0.373973429203033	0.870308369398117	0.383994102478027	0.283903479576111	0.339630246162415	0.344865739345551	0.318323075771332	0.45286750793457	0.311785757541656	0.315179049968719	0.811040595173836	0.324746370315552	0.33422863483429	0.762575596570969	0.535966485738754	0.318759322166443	0.685730636119843	0.312471747398376	0.31156313419342	0.598837912082672	0.296868622303009	0.383369922637939	0.924845300614834	0.291524529457092	0.927132740616798	0.31405246257782	0.931722417473793	0.295445799827576	0.286024808883667	0.304277360439301	0.315921902656555	0.309057652950287	0.911255367100239	0.908453397452831	0.282328248023987	0.465575754642487	0.485335767269135	0.580272257328033	0.28581041097641	0.282442927360535	0.284910082817078	0.334820151329041	0.299200236797333	0.927076071500778	0.293531477451324	0.926264002919197	0.917782254517078	0.281063079833984	0.29091215133667	0.333681166172028	0.28823709487915	0.322257995605469	0.706941694021225	0.281953752040863	0.291303217411041	0.780187800526619	0.877711564302444	0.321681439876556	0.321426928043365	0.315437972545624
SRR6468617	0.647711604833603	0.372486650943756	0.887550637125969	0.890559956431389	0.92000424861908	0.895167261362076	0.904704913496971	0.908316642045975	0.506205976009369	0.2669278383255	0.917507454752922	0.88396018743515	0.910380490124226	0.277862131595612	0.859129771590233	0.903948694467545	0.912450805306435	0.862410381436348	0.91999252140522	0.904085204005241	0.27400416135788	0.265477299690247	0.261815786361694	0.901370137929916	0.904456838965416	0.901338405907154	0.463105618953705	0.729837030172348	0.904780842363834	0.901174105703831	0.890980489552021	0.914213731884956	0.462419033050537	0.759603723883629	0.901939161121845	0.915833860635757	0.260257422924042	0.309775412082672	0.393649697303772	0.889566317200661	0.894835270941257	0.913399323821068	0.276981055736542	0.887055180966854	0.275394201278687	0.695717036724091	0.912921980023384	0.920499540865421	0.883671782910824	0.26989483833313	0.911718457937241	0.628279983997345	0.858601003885269	0.685749650001526	0.922338984906673	0.266395390033722	0.911006569862366	0.913292191922665	0.889372542500496	0.926380001008511	0.351525723934174	0.912487611174583	0.903234824538231	0.875476613640785	0.25814163684845	0.558658093214035	0.896957576274872	0.848220720887184	0.893577188253403	0.91041225194931	0.796603217720985	0.264695167541504	0.87675915658474	0.919654950499535	0.899610906839371	0.888557806611061	0.920712552964687	0.61373707652092	0.907151639461517	0.910282865166664	0.897526882588863	0.892557144165039	0.290159940719604	1	0.918242506682873	0.896062627434731	0.941071182489395	0.904560156166553	0.26776134967804	0.903229109942913	0.533017456531525	0.867787197232246	0.694683402776718	0.900660917162895	0.922503300011158	0.948718670755625	0.907981269061565	0.84844996035099	0.33586972951889	0.833350747823715	0.908198624849319	0.904915668070316	0.884530507028103	0.910633362829685	0.773542985320091	0.905226282775402	0.911914817988873	0.472546994686127	0.904444545507431	0.912590891122818	0.549250811338425	0.704515695571899	0.88603737205267	0.534839391708374	0.890349194407463	0.885843694210052	0.631630182266235	0.898625120520592	0.826172575354576	0.264442324638367	0.893097445368767	0.270900726318359	0.916533946990967	0.265445530414581	0.893374837934971	0.907404087483883	0.883535422384739	0.907466255128384	0.900913208723068	0.264878392219543	0.291043639183044	0.9246466755867	0.745648771524429	0.743123352527618	0.661268889904022	0.911823384463787	0.914621658623219	0.909180670976639	0.918173909187317	0.904637552797794	0.26631635427475	0.917477943003178	0.266223907470703	0.277096569538116	0.913921624422073	0.898595407605171	0.906117297708988	0.906049758195877	0.901553899049759	0.537057906389236	0.908823631703854	0.890211150050163	0.475826621055603	0.332739949226379	0.919385887682438	0.872712850570679	0.91449099779129
SRR6468619	0.630306780338287	0.360487461090088	0.877722464501858	0.887579917907715	0.911713935434818	0.88147209584713	0.897536583244801	0.906197257339954	0.485389888286591	0.255604445934296	0.936573512852192	0.882777005434036	0.921108908951283	0.266429543495178	0.851992532610893	0.901385813951492	0.921974569559097	0.853004679083824	0.92130932956934	0.903145097196102	0.262621879577637	0.253747045993805	0.251173257827759	0.897624097764492	0.903810128569603	0.892503194510937	0.429648816585541	0.732513934373856	0.905394643545151	0.920390427112579	0.885259903967381	0.905407272279263	0.44955176115036	0.754132673144341	0.897639878094196	0.923508495092392	0.248141586780548	0.293769419193268	0.385948479175568	0.885207876563072	0.892828859388828	0.910419583320618	0.266832590103149	0.893160998821259	0.267771303653717	0.688171803951263	0.934589587152004	0.915094591677189	0.877809263765812	0.256478548049927	0.90396086871624	0.630008667707443	0.847240850329399	0.676146149635315	0.925245523452759	0.255634725093842	0.910082131624222	0.920465245842934	0.885901592671871	0.921716578304768	0.339727103710175	0.90125035494566	0.903561443090439	0.870260998606682	0.246690273284912	0.573591828346252	0.890439905226231	0.843712031841278	0.900603875517845	0.961214326322079	0.784357473254204	0.254591166973114	0.884586282074451	0.91362714022398	0.898825094103813	0.890574030578136	0.919495828449726	0.599431097507477	0.925335817039013	0.914313904941082	0.891848884522915	0.890998929738998	0.277992248535156	0.918242506682873	1	0.896104261279106	0.909452602267265	0.898717284202576	0.257791638374329	0.900623857975006	0.517294734716415	0.872664287686348	0.672767072916031	0.896710455417633	0.910373903810978	0.919555619359016	0.901973202824593	0.83391834795475	0.326005280017853	0.837543874979019	0.906086556613445	0.893989853560925	0.876154154539108	0.918008461594582	0.756901875138283	0.897888146340847	0.915035456418991	0.453025460243225	0.900601446628571	0.915772207081318	0.539874672889709	0.69090747833252	0.893767006695271	0.540220558643341	0.893448829650879	0.889982990920544	0.611137270927429	0.886338576674461	0.834908306598663	0.253940463066101	0.900497548282146	0.259190857410431	0.98398195207119	0.252941608428955	0.88685492426157	0.904768876731396	0.888379730284214	0.902715645730495	0.898749947547913	0.252436935901642	0.280360519886017	0.924204185605049	0.769716709852219	0.731026470661163	0.637530595064163	0.923377960920334	0.931045055389404	0.909851156175137	0.914901934564114	0.904648765921593	0.255628824234009	0.91707132011652	0.254246175289154	0.265825927257538	0.909060589969158	0.896815843880177	0.910405561327934	0.897025622427464	0.901024915277958	0.511451900005341	0.902709454298019	0.888472847640514	0.463863670825958	0.319319486618042	0.912474140524864	0.879342906177044	0.914838068187237
SRR6468620	0.639123827219009	0.376150727272034	0.898791536688805	0.908368892967701	0.90376715362072	0.903569243848324	0.893990941345692	0.897800460457802	0.49967235326767	0.264491736888885	0.897293530404568	0.900149546563625	0.889329694211483	0.278426706790924	0.860369876027107	0.897257700562477	0.898909024894238	0.859542652964592	0.90225937962532	0.89193145185709	0.275290489196777	0.262225687503815	0.25975489616394	0.895237177610397	0.903681434690952	0.919844679534435	0.428988456726074	0.710141003131866	0.898543119430542	0.878658778965473	0.905128933489323	0.916366547346115	0.445572376251221	0.746128559112549	0.89579564332962	0.909108586609364	0.258871138095856	0.310212790966034	0.383644819259644	0.90707066655159	0.96513556689024	0.900077395141125	0.274979829788208	0.8918367177248	0.277945280075073	0.690963298082352	0.891377277672291	0.913208276033401	0.901341758668423	0.264808595180511	0.890791706740856	0.606545358896255	0.88012457638979	0.673565715551376	0.905252635478973	0.264373481273651	0.906019255518913	0.905478082597256	0.902176514267921	0.899983309209347	0.345576286315918	0.892558947205544	0.906323812901974	0.898396730422974	0.258626282215118	0.536850929260254	0.910428196191788	0.864284157752991	0.886784732341766	0.877729378640652	0.768109500408173	0.262539982795715	0.877734363079071	0.924787148833275	0.902409553527832	0.882341049611568	0.895003072917461	0.603104919195175	0.907609671354294	0.904951974749565	0.911532342433929	0.91216017305851	0.289346575737	0.896062627434731	0.896104261279106	1	0.882268354296684	0.897720396518707	0.264094829559326	0.902265705168247	0.536098003387451	0.857031404972076	0.676091551780701	0.895762287080288	0.886687099933624	0.895274199545383	0.911697074770927	0.834868654608727	0.338275909423828	0.837184116244316	0.903217434883118	0.915568120777607	0.910448983311653	0.894236780703068	0.776463836431503	0.929167285561562	0.900835543870926	0.486368238925934	0.899716138839722	0.906645826995373	0.533551275730133	0.690051347017288	0.880250319838524	0.542412012815475	0.880122467875481	0.888695321977139	0.616336405277252	0.919939897954464	0.838384360074997	0.264183521270752	0.885221764445305	0.269893050193787	0.89082495123148	0.266446173191071	0.91631106287241	0.904780380427837	0.88690011203289	0.91114491969347	0.901567243039608	0.263396978378296	0.288442254066467	0.900752641260624	0.840533673763275	0.732333302497864	0.642781168222427	0.902101501822472	0.896942295134068	0.901159904897213	0.897818118333817	0.89584631472826	0.264615118503571	0.894661158323288	0.263921916484833	0.276007771492004	0.906376279890537	0.910054087638855	0.891232073307037	0.898373924195766	0.890840396285057	0.513558030128479	0.89944701641798	0.908929742872715	0.4887775182724	0.332551717758179	0.912137366831303	0.877653039991856	0.900632776319981
